date,grsr,keyword,geo,time,gprop,category,period,weight,grsr_n,mx,categories,categories2,selected,pts1a,pts2,days1a,days2,grp,post1a,post2
2020-07-12,21,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,21,68.22919367383977,PHK,PHK,1,18336,18420,17,5,1,1,1
2020-07-19,22,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,21.999999999999996,68.22919367383977,PHK,PHK,1,18336,18420,18,6,1,1,1
2020-07-26,15,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,15,68.22919367383977,PHK,PHK,1,18336,18420,19,7,1,1,1
2020-08-02,3,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,3,68.22919367383977,PHK,PHK,1,18336,18420,20,8,1,1,1
2020-08-09,13,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,13,68.22919367383977,PHK,PHK,1,18336,18420,21,9,1,1,1
2020-08-16,12,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,12,68.22919367383977,PHK,PHK,1,18336,18420,22,10,1,1,1
2020-08-23,6,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,6,68.22919367383977,PHK,PHK,1,18336,18420,23,11,1,1,1
2020-08-30,20,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,20,68.22919367383977,PHK,PHK,1,18336,18420,24,12,1,1,1
2020-09-06,11,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,10.999999999999998,68.22919367383977,PHK,PHK,1,18336,18420,25,13,1,1,1
2020-09-13,22,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,21.999999999999996,68.22919367383977,PHK,PHK,1,18336,18420,26,14,1,1,1
2020-09-20,7,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,6.999999999999999,68.22919367383977,PHK,PHK,1,18336,18420,27,15,1,1,1
2020-09-27,15,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,15,68.22919367383977,PHK,PHK,1,18336,18420,28,16,1,1,1
2020-10-04,20,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,20,68.22919367383977,PHK,PHK,1,18336,18420,29,17,1,1,1
2020-10-11,17,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,17,68.22919367383977,PHK,PHK,1,18336,18420,30,18,1,1,1
2020-10-18,9,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,9.000000000000002,68.22919367383977,PHK,PHK,1,18336,18420,31,19,1,1,1
2020-10-25,30,phk buruh+phk karyawan+phk corona,ID,2020-01-01 2020-10-31,web,0,2020,0.6822919367383977,30,68.22919367383977,PHK,PHK,1,18336,18420,32,20,1,1,1
2020-01-05,57,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,56.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-10,-22,1,0,0
2020-01-12,72,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,72,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-9,-21,1,0,0
2020-01-19,66,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,65.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-8,-20,1,0,0
2020-01-26,77,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,77,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-7,-19,1,0,0
2020-02-02,83,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,83,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-6,-18,1,0,0
2020-02-09,82,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,82,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-5,-17,1,0,0
2020-02-16,87,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,87,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-4,-16,1,0,0
2020-02-23,64,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,64,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-3,-15,1,0,0
2020-03-01,69,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,69,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-2,-14,1,0,0
2020-03-08,65,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,65,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-1,-13,1,0,0
2020-03-15,49,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,49,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,0,-12,1,0,0
2020-03-22,42,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,41.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,1,-11,1,1,0
2020-03-29,43,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,42.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,2,-10,1,1,0
2020-04-05,34,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,34,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,3,-9,1,1,0
2020-04-12,47,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,46.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,4,-8,1,1,0
2020-04-19,30,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,30,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,5,-7,1,1,0
2020-04-26,34,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,34,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,6,-6,1,1,0
2020-05-03,45,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,44.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,7,-5,1,1,0
2020-05-10,28,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,27.999999999999996,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,8,-4,1,1,0
2020-05-17,35,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,35,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,9,-3,1,1,0
2020-05-24,54,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,54,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,10,-2,1,1,0
2020-05-31,75,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,75,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,11,-1,1,1,0
2020-06-07,66,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,65.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,12,0,1,1,0
2020-06-14,87,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,87,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,13,1,1,1,1
2020-06-21,100,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,100,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,14,2,1,1,1
2020-06-28,77,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,77,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,15,3,1,1,1
2020-07-05,85,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,85,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,16,4,1,1,1
2020-07-12,80,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,80,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,17,5,1,1,1
2020-07-19,55,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,54.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,18,6,1,1,1
2020-07-26,64,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,64,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,19,7,1,1,1
2020-08-02,74,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,74,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,20,8,1,1,1
2020-08-09,61,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,60.999999999999986,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,21,9,1,1,1
2020-08-16,72,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,72,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,22,10,1,1,1
2020-08-23,57,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,56.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,23,11,1,1,1
2020-08-30,61,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,60.999999999999986,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,24,12,1,1,1
2020-09-06,51,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,51,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,25,13,1,1,1
2020-09-13,58,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,57.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,26,14,1,1,1
2020-09-20,49,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,49,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,27,15,1,1,1
2020-09-27,59,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,58.999999999999986,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,28,16,1,1,1
2020-10-04,57,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,56.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,29,17,1,1,1
2020-10-11,58,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,57.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,30,18,1,1,1
2020-10-18,57,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,56.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,31,19,1,1,1
2020-10-25,45,jobstreet lowongan+olx lowongan,ID,2020-01-01 2020-10-31,web,0,2020,1.1125965046664918,44.99999999999999,111.2596504666492,Situs loker,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,32,20,1,1,1
2020-01-05,55,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,55.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-10,-22,1,0,0
2020-01-12,50,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,50,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-9,-21,1,0,0
2020-01-19,45,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,45.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-8,-20,1,0,0
2020-01-26,50,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,50,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-7,-19,1,0,0
2020-02-02,51,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,51,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-6,-18,1,0,0
2020-02-09,45,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,45.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-5,-17,1,0,0
2020-02-16,63,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,63,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-4,-16,1,0,0
2020-02-23,28,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,28.000000000000004,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-3,-15,1,0,0
2020-03-01,57,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,57.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-2,-14,1,0,0
2020-03-08,32,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,32,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-1,-13,1,0,0
2020-03-15,37,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,37,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,0,-12,1,0,0
2020-03-22,16,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,16,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,1,-11,1,1,0
2020-03-29,37,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,37,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,2,-10,1,1,0
2020-04-05,44,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,44,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,3,-9,1,1,0
2020-04-12,52,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,52,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,4,-8,1,1,0
2020-04-19,55,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,55.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,5,-7,1,1,0
2020-04-26,56,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,56.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,6,-6,1,1,0
2020-05-03,56,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,56.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,7,-5,1,1,0
2020-05-10,52,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,52,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,8,-4,1,1,0
2020-05-17,32,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,32,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,9,-3,1,1,0
2020-05-24,47,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,47,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,10,-2,1,1,0
2020-05-31,73,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,73,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,11,-1,1,1,0
2020-06-07,75,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,75,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,12,0,1,1,0
2020-06-14,82,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,82,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,13,1,1,1,1
2020-06-21,93,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,93,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,14,2,1,1,1
2020-06-28,80,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,80,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,15,3,1,1,1
2020-07-05,86,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,86.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,16,4,1,1,1
2020-07-12,100,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,100,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,17,5,1,1,1
2020-07-19,58,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,58.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,18,6,1,1,1
2020-07-26,54,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,54,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,19,7,1,1,1
2020-08-02,61,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,61,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,20,8,1,1,1
2020-08-09,45,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,45.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,21,9,1,1,1
2020-08-16,48,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,48,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,22,10,1,1,1
2020-08-23,68,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,68,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,23,11,1,1,1
2020-08-30,43,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,43.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,24,12,1,1,1
2020-09-06,47,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,47,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,25,13,1,1,1
2020-09-13,72,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,72,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,26,14,1,1,1
2020-09-20,31,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,31,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,27,15,1,1,1
2020-09-27,42,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,42.00000000000001,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,28,16,1,1,1
2020-10-04,26,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,26,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,29,17,1,1,1
2020-10-11,53,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,53,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,30,18,1,1,1
2020-10-18,36,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,36,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,31,19,1,1,1
2020-10-25,48,lowongan kurir+lowongan kerja kurir,ID,2020-01-01 2020-10-31,web,0,2020,0.8866102125106717,48,88.66102125106717,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,32,20,1,1,1
2020-01-05,99,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,99,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-10,-22,1,0,0
2020-01-12,100,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,100,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-9,-21,1,0,0
2020-01-19,79,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,79,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-8,-20,1,0,0
2020-01-26,75,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,75.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-7,-19,1,0,0
2020-02-02,73,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,73,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-6,-18,1,0,0
2020-02-09,66,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,66,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-5,-17,1,0,0
2020-02-16,56,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,56.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-4,-16,1,0,0
2020-02-23,58,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,58.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-3,-15,1,0,0
2020-03-01,56,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,56.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-2,-14,1,0,0
2020-03-08,52,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,52,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,-1,-13,1,0,0
2020-03-15,43,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,43.00000000000001,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,0,-12,1,0,0
2020-03-22,26,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,26,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,1,-11,1,1,0
2020-03-29,26,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,26,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,2,-10,1,1,0
2020-04-05,41,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,41,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,3,-9,1,1,0
2020-04-12,27,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,27,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,4,-8,1,1,0
2020-04-19,24,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,24,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,5,-7,1,1,0
2020-04-26,25,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,25,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,6,-6,1,1,0
2020-05-03,20,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,20,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,7,-5,1,1,0
2020-05-10,21,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,21.000000000000004,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,8,-4,1,1,0
2020-05-17,16,daftar gojek+daftar grab,ID,2020-01-01 2020-10-31,web,0,2020,1.3711994443216615,16,137.11994443216616,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18420,9,-3,1,1,0
