date,grsr,keyword,geo,time,gprop,category,period,weight,grsr_n,mx,categories,categories2,selected,pts1a,pts1b,pts2,days1a,days1b,days2,grp,post1a,post1b,post2
2020-09-13,51,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,51,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,26,22,14,1,1,1,1
2020-09-20,51,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,51,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,27,23,15,1,1,1,1
2020-09-27,51,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,51,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,28,24,16,1,1,1,1
2020-10-04,49,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,49.00000000000001,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,29,25,17,1,1,1,1
2020-10-11,52,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,52,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,30,26,18,1,1,1,1
2020-10-18,57,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,56.99999999999999,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,31,27,19,1,1,1,1
2020-10-25,47,"""lowongan kurir""+""loker kurir""",ID,2020-01-01 2020-10-31,web,0,2020,0.8049348557741942,47,80.49348557741942,Kurir,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,32,28,20,1,1,1,1
2020-01-05,100,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,100,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-10,-14,-22,1,0,0,0
2020-01-12,93,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,93,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-9,-13,-21,1,0,0,0
2020-01-19,89,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,89.00000000000001,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-8,-12,-20,1,0,0,0
2020-01-26,73,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,73,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-7,-11,-19,1,0,0,0
2020-02-02,63,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,63.000000000000014,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-6,-10,-18,1,0,0,0
2020-02-09,63,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,63.000000000000014,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-5,-9,-17,1,0,0,0
2020-02-16,61,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,61.00000000000001,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-4,-8,-16,1,0,0,0
2020-02-23,48,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,48,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-3,-7,-15,1,0,0,0
2020-03-01,47,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,47,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-2,-6,-14,1,0,0,0
2020-03-08,51,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,51,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-1,-5,-13,1,0,0,0
2020-03-15,35,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,35,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,0,-4,-12,1,0,0,0
2020-03-22,23,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,23,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,1,-3,-11,1,1,0,0
2020-03-29,18,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,18.000000000000004,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,2,-2,-10,1,1,0,0
2020-04-05,19,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,19,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,3,-1,-9,1,1,0,0
2020-04-12,17,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,17,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,4,0,-8,1,1,0,0
2020-04-19,17,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,17,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,5,1,-7,1,1,1,0
2020-04-26,14,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,14.000000000000002,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,6,2,-6,1,1,1,0
2020-05-03,15,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,15,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,7,3,-5,1,1,1,0
2020-05-10,13,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,13,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,8,4,-4,1,1,1,0
2020-05-17,9,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,9.000000000000002,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,9,5,-3,1,1,1,0
2020-05-24,17,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,17,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,10,6,-2,1,1,1,0
2020-05-31,25,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,25,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,11,7,-1,1,1,1,0
2020-06-07,27,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,27,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,12,8,0,1,1,1,0
2020-06-14,28,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,28.000000000000004,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,13,9,1,1,1,1,1
2020-06-21,30,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,30,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,14,10,2,1,1,1,1
2020-06-28,27,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,27,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,15,11,3,1,1,1,1
2020-07-05,26,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,26,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,16,12,4,1,1,1,1
2020-07-12,27,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,27,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,17,13,5,1,1,1,1
2020-07-19,26,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,26,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,18,14,6,1,1,1,1
2020-07-26,20,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,20,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,19,15,7,1,1,1,1
2020-08-02,21,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,21,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,20,16,8,1,1,1,1
2020-08-09,19,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,19,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,21,17,9,1,1,1,1
2020-08-16,22,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,22,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,22,18,10,1,1,1,1
2020-08-23,21,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,21,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,23,19,11,1,1,1,1
2020-08-30,19,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,19,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,24,20,12,1,1,1,1
2020-09-06,20,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,20,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,25,21,13,1,1,1,1
2020-09-13,15,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,15,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,26,22,14,1,1,1,1
2020-09-20,16,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,16,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,27,23,15,1,1,1,1
2020-09-27,14,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,14.000000000000002,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,28,24,16,1,1,1,1
2020-10-04,16,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,16,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,29,25,17,1,1,1,1
2020-10-11,15,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,15,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,30,26,18,1,1,1,1
2020-10-18,15,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,15,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,31,27,19,1,1,1,1
2020-10-25,17,"""daftar gojek""+""daftar grab""",ID,2020-01-01 2020-10-31,web,0,2020,1.6795278351318712,17,167.95278351318711,Driver online,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,32,28,20,1,1,1,1
2020-01-05,48,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,48,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-10,-14,-22,1,0,0,0
2020-01-12,65,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,65,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-9,-13,-21,1,0,0,0
2020-01-19,50,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,50,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-8,-12,-20,1,0,0,0
2020-01-26,51,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,51,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-7,-11,-19,1,0,0,0
2020-02-02,44,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,44.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-6,-10,-18,1,0,0,0
2020-02-09,50,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,50,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-5,-9,-17,1,0,0,0
2020-02-16,50,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,50,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-4,-8,-16,1,0,0,0
2020-02-23,42,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,42.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-3,-7,-15,1,0,0,0
2020-03-01,63,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,63,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-2,-6,-14,1,0,0,0
2020-03-08,52,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,52,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,-1,-5,-13,1,0,0,0
2020-03-15,54,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,54,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,0,-4,-12,1,0,0,0
2020-03-22,39,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,39,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,1,-3,-11,1,1,0,0
2020-03-29,52,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,52,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,2,-2,-10,1,1,0,0
2020-04-05,64,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,64,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,3,-1,-9,1,1,0,0
2020-04-12,65,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,65,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,4,0,-8,1,1,0,0
2020-04-19,63,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,63,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,5,1,-7,1,1,1,0
2020-04-26,63,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,63,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,6,2,-6,1,1,1,0
2020-05-03,52,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,52,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,7,3,-5,1,1,1,0
2020-05-10,56,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,56.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,8,4,-4,1,1,1,0
2020-05-17,49,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,49,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,9,5,-3,1,1,1,0
2020-05-24,74,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,74,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,10,6,-2,1,1,1,0
2020-05-31,100,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,100,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,11,7,-1,1,1,1,0
2020-06-07,81,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,81,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,12,8,0,1,1,1,0
2020-06-14,94,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,94,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,13,9,1,1,1,1,1
2020-06-21,91,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,91,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,14,10,2,1,1,1,1
2020-06-28,77,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,76.99999999999999,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,15,11,3,1,1,1,1
2020-07-05,73,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,73.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,16,12,4,1,1,1,1
2020-07-12,81,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,81,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,17,13,5,1,1,1,1
2020-07-19,59,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,59,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,18,14,6,1,1,1,1
2020-07-26,50,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,50,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,19,15,7,1,1,1,1
2020-08-02,71,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,71.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,20,16,8,1,1,1,1
2020-08-09,69,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,69,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,21,17,9,1,1,1,1
2020-08-16,80,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,80,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,22,18,10,1,1,1,1
2020-08-23,59,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,59,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,23,19,11,1,1,1,1
2020-08-30,56,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,56.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,24,20,12,1,1,1,1
2020-09-06,47,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,47,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,25,21,13,1,1,1,1
2020-09-13,40,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,40,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,26,22,14,1,1,1,1
2020-09-20,44,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,44.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,27,23,15,1,1,1,1
2020-09-27,48,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,48,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,28,24,16,1,1,1,1
2020-10-04,44,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,44.00000000000001,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,29,25,17,1,1,1,1
2020-10-11,48,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,48,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,30,26,18,1,1,1,1
2020-10-18,41,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,41,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,31,27,19,1,1,1,1
2020-10-25,45,"""modal jualan""+""cara jualan online""",ID,2020-01-01 2020-10-31,web,0,2020,0.938890268123138,44.99999999999999,93.8890268123138,Berjualan,Mencari pekerjaan/menyiapkan usaha,1,18336,18364,18420,32,28,20,1,1,1,1
